sale_id,date_key,customer_key,product_key,region_key,quantity,unit_price,unit_cost
558,2024-03-15,227,27,5,3,138.02,140.76
559,2024-03-15,222,1,1,1,324.8,105.02
560,2024-03-15,129,3,4,1,133.31,78.24
561,2024-03-15,247,2,4,4,247.83,148.51
562,2024-03-15,119,10,1,5,284.96,70.7
563,2024-03-15,44,29,1,4,45.04,126.36
564,2024-03-15,196,25,3,5,494.77,64.02
565,2024-03-15,4,5,3,4,131.48,120.09
566,2024-03-15,186,6,2,5,497.78,68.34
567,2024-03-16,48,25,5,3,494.77,64.02
568,2024-03-16,234,17,1,4,252.54,51.1
569,2024-03-16,232,11,4,6,109.72,75.28
570,2024-03-16,38,4,1,6,300.97,58.8
571,2024-03-16,244,20,2,4,172.95,87.87
572,2024-03-16,150,21,3,4,101.64,31.2
573,2024-03-16,29,22,3,1,306.67,55.26
574,2024-03-16,30,27,3,2,138.02,140.76
575,2024-03-16,23,9,1,6,412.4,27.45
576,2024-03-16,90,20,1,2,172.95,87.87
577,2024-03-17,143,21,1,6,101.64,31.2
578,2024-03-17,198,9,4,4,412.4,27.45
579,2024-03-17,242,3,3,1,133.31,78.24
580,2024-03-18,220,5,4,3,131.48,120.09
581,2024-03-18,44,26,1,2,255.64,133.06
582,2024-03-18,83,23,5,1,51.51,19.97
583,2024-03-18,27,19,1,2,284.21,76.27
584,2024-03-18,149,21,3,3,101.64,31.2
585,2024-03-19,156,27,1,2,138.02,140.76
586,2024-03-19,230,1,4,6,324.8,105.02
587,2024-03-19,31,26,4,3,255.64,133.06
588,2024-03-20,88,20,5,6,172.95,87.87
589,2024-03-20,32,21,5,4,101.64,31.2
590,2024-03-20,223,15,5,5,90.15,54.48
591,2024-03-20,219,24,2,3,348.01,59.36
592,2024-03-20,51,1,1,3,324.8,105.02
593,2024-03-20,8,19,2,6,284.21,76.27
594,2024-03-20,194,24,5,2,348.01,59.36
595,2024-03-20,184,30,5,6,139.33,10.04
596,2024-03-20,43,4,5,2,300.97,58.8
597,2024-03-20,106,11,3,2,109.72,75.28
598,2024-03-20,237,15,4,2,90.15,54.48
599,2024-03-20,173,12,4,2,132.74,130.55
600,2024-03-21,68,15,4,4,90.15,54.48
601,2024-03-21,34,12,4,5,132.74,130.55
602,2024-03-21,159,13,4,2,405.4,102.7
603,2024-03-21,154,12,2,1,132.74,130.55
604,2024-03-21,92,12,3,4,132.74,130.55
605,2024-03-21,200,30,2,5,139.33,10.04
606,2024-03-21,153,14,5,4,248.64,22.76
607,2024-03-21,34,11,4,2,109.72,75.28
608,2024-03-21,185,18,4,5,96.29,125.95
609,2024-03-22,81,3,5,2,133.31,78.24
610,2024-03-22,202,3,5,4,133.31,78.24
611,2024-03-22,124,29,4,6,45.04,126.36
612,2024-03-22,172,8,3,2,331.43,105.62
613,2024-03-22,113,8,4,6,331.43,105.62
614,2024-03-22,190,23,5,1,51.51,19.97
615,2024-03-23,161,19,2,6,284.21,76.27
616,2024-03-23,7,3,2,2,133.31,78.24
617,2024-03-23,201,28,1,4,215.58,68.69
618,2024-03-23,40,6,1,6,497.78,68.34
619,2024-03-23,108,7,2,4,479.25,69.07
620,2024-03-23,225,8,2,3,331.43,105.62
621,2024-03-23,10,13,4,2,405.4,102.7
622,2024-03-23,161,18,2,1,96.29,125.95
623,2024-03-23,86,24,4,6,348.01,59.36
624,2024-03-23,68,14,4,3,248.64,22.76
625,2024-03-23,157,19,1,2,284.21,76.27
626,2024-03-23,188,10,4,6,284.96,70.7
627,2024-03-24,114,19,3,1,284.21,76.27
628,2024-03-24,204,30,3,1,139.33,10.04
629,2024-03-24,246,19,4,5,284.21,76.27
630,2024-03-24,84,30,5,2,139.33,10.04
631,2024-03-24,195,15,3,5,90.15,54.48
632,2024-03-25,19,23,2,6,51.51,19.97
633,2024-03-25,221,29,4,1,45.04,126.36
634,2024-03-25,146,18,4,2,96.29,125.95
635,2024-03-25,220,18,4,3,96.29,125.95
636,2024-03-25,187,23,5,2,51.51,19.97
637,2024-03-25,118,16,2,5,478.16,47.34
638,2024-03-25,32,9,5,5,412.4,27.45
639,2024-03-25,85,24,3,2,348.01,59.36
640,2024-03-25,178,14,5,5,248.64,22.76
641,2024-03-26,243,23,5,5,51.51,19.97
642,2024-03-26,4,22,3,2,306.67,55.26
643,2024-03-26,194,22,5,5,306.67,55.26
644,2024-03-26,76,25,4,3,494.77,64.02
645,2024-03-26,1,26,1,4,255.64,133.06
646,2024-03-26,16,16,2,5,478.16,47.34
647,2024-03-26,236,6,3,1,497.78,68.34
648,2024-03-26,237,3,4,6,133.31,78.24
649,2024-03-26,179,26,3,4,255.64,133.06
650,2024-03-26,145,25,5,5,494.77,64.02
651,2024-03-26,112,1,4,2,324.8,105.02
652,2024-03-26,103,11,2,3,109.72,75.28
653,2024-03-27,82,23,4,6,51.51,19.97
654,2024-03-27,141,17,1,2,252.54,51.1
655,2024-03-27,46,5,3,1,131.48,120.09
656,2024-03-28,215,24,2,5,348.01,59.36
657,2024-03-28,193,15,2,6,90.15,54.48
658,2024-03-28,184,26,5,4,255.64,133.06
659,2024-03-28,151,26,1,5,255.64,133.06
660,2024-03-28,12,11,2,1,109.72,75.28
661,2024-03-28,3,6,4,3,497.78,68.34
662,2024-03-28,87,8,4,2,331.43,105.62
663,2024-03-28,94,20,5,4,172.95,87.87
664,2024-03-28,74,29,4,3,45.04,126.36
665,2024-03-28,203,6,3,6,497.78,68.34
666,2024-03-29,180,23,2,5,51.51,19.97
667,2024-03-29,238,5,2,6,131.48,120.09
668,2024-03-29,205,10,2,1,284.96,70.7
669,2024-03-29,248,18,1,6,96.29,125.95
670,2024-03-29,221,17,4,5,252.54,51.1
671,2024-03-29,134,16,3,6,478.16,47.34
672,2024-03-29,44,28,1,2,215.58,68.69
673,2024-03-29,82,27,4,5,138.02,140.76
674,2024-03-29,49,27,5,3,138.02,140.76
675,2024-03-30,212,4,4,4,300.97,58.8
676,2024-03-30,80,11,4,6,109.72,75.28
677,2024-03-30,16,23,2,3,51.51,19.97
678,2024-03-30,105,10,3,4,284.96,70.7
679,2024-03-30,97,19,4,3,284.21,76.27
680,2024-03-30,70,5,1,5,131.48,120.09
681,2024-03-30,74,23,4,4,51.51,19.97
682,2024-03-30,213,4,3,2,300.97,58.8
683,2024-03-30,138,18,5,2,96.29,125.95
684,2024-03-30,79,7,4,2,479.25,69.07
685,2024-03-30,17,1,1,4,324.8,105.02
686,2024-03-30,200,23,2,3,51.51,19.97
687,2024-03-31,225,8,2,6,331.43,105.62
688,2024-03-31,196,3,3,4,133.31,78.24
689,2024-03-31,239,17,3,2,252.54,51.1
690,2024-03-31,69,17,1,2,252.54,51.1
691,2024-03-31,196,30,3,5,139.33,10.04
692,2024-03-31,26,7,4,1,479.25,69.07
693,2024-03-31,96,17,3,2,252.54,51.1
694,2024-03-31,79,24,4,6,348.01,59.36
695,2024-03-31,106,13,3,2,405.4,102.7
696,2024-03-31,45,8,4,6,331.43,105.62
697,2024-03-31,31,20,4,4,172.95,87.87
698,2024-03-31,139,8,1,2,331.43,105.62
699,2024-04-01,109,19,3,2,284.21,76.27
700,2024-04-01,95,30,1,5,139.33,10.04
701,2024-04-01,93,4,2,1,300.97,58.8
702,2024-04-01,149,17,3,2,252.54,51.1
703,2024-04-01,45,23,4,6,51.51,19.97
704,2024-04-01,113,28,4,3,215.58,68.69
705,2024-04-01,74,1,4,4,324.8,105.02
706,2024-04-01,83,22,5,1,306.67,55.26
707,2024-04-01,6,23,4,3,51.51,19.97
708,2024-04-02,207,5,4,4,131.48,120.09
709,2024-04-02,106,20,3,2,172.95,87.87
710,2024-04-02,164,5,2,4,131.48,120.09
711,2024-04-02,94,9,5,2,412.4,27.45
712,2024-04-02,85,11,3,2,109.72,75.28
713,2024-04-02,121,5,1,1,131.48,120.09
714,2024-04-02,213,13,3,1,405.4,102.7
715,2024-04-02,249,13,3,6,405.4,102.7
716,2024-04-02,188,23,4,6,51.51,19.97
717,2024-04-02,29,28,3,4,215.58,68.69
718,2024-04-02,197,22,2,2,306.67,55.26
719,2024-04-02,131,25,2,4,494.77,64.02
720,2024-04-03,2,24,2,3,348.01,59.36
721,2024-04-03,151,19,1,5,284.21,76.27
722,2024-04-03,166,3,1,3,133.31,78.24
723,2024-04-03,243,3,5,3,133.31,78.24
724,2024-04-04,196,23,3,5,51.51,19.97
725,2024-04-04,81,11,5,6,109.72,75.28
726,2024-04-04,228,1,1,1,324.8,105.02
727,2024-04-04,229,4,3,3,300.97,58.8
728,2024-04-04,19,9,2,1,412.4,27.45
729,2024-04-04,75,16,2,2,478.16,47.34
730,2024-04-04,129,7,4,5,479.25,69.07
731,2024-04-04,13,27,5,5,138.02,140.76
732,2024-04-05,213,18,3,5,96.29,125.95
733,2024-04-05,62,20,1,2,172.95,87.87
734,2024-04-05,218,13,2,6,405.4,102.7
735,2024-04-06,212,9,4,1,412.4,27.45
736,2024-04-06,246,7,4,4,479.25,69.07
737,2024-04-06,230,11,4,2,109.72,75.28
738,2024-04-06,33,22,2,3,306.67,55.26
739,2024-04-06,94,30,5,3,139.33,10.04
740,2024-04-06,193,4,2,5,300.97,58.8
741,2024-04-06,93,12,2,3,132.74,130.55
742,2024-04-07,28,17,3,3,252.54,51.1
743,2024-04-07,176,28,1,4,215.58,68.69
744,2024-04-07,14,14,2,4,248.64,22.76
745,2024-04-07,48,24,5,1,348.01,59.36
746,2024-04-07,69,11,1,4,109.72,75.28
747,2024-04-08,150,30,3,1,139.33,10.04
748,2024-04-08,106,13,3,5,405.4,102.7
749,2024-04-08,67,11,5,6,109.72,75.28
750,2024-04-08,245,28,2,4,215.58,68.69
751,2024-04-08,143,26,1,4,255.64,133.06
752,2024-04-08,36,12,5,1,132.74,130.55
753,2024-04-08,137,30,2,1,139.33,10.04
754,2024-04-08,233,19,4,6,284.21,76.27
755,2024-04-08,29,7,3,4,479.25,69.07
756,2024-04-09,12,21,2,1,101.64,31.2
757,2024-04-09,165,8,5,6,331.43,105.62
758,2024-04-09,200,29,2,2,45.04,126.36
759,2024-04-09,70,27,1,2,138.02,140.76
760,2024-04-09,87,3,4,4,133.31,78.24
761,2024-04-09,231,8,4,3,331.43,105.62
762,2024-04-09,227,9,5,5,412.4,27.45
763,2024-04-09,68,2,4,6,247.83,148.51
764,2024-04-09,120,18,3,5,96.29,125.95
765,2024-04-09,249,6,3,5,497.78,68.34
766,2024-04-10,31,13,4,5,405.4,102.7
767,2024-04-10,138,4,5,2,300.97,58.8
768,2024-04-10,122,9,5,1,412.4,27.45
769,2024-04-10,178,1,5,4,324.8,105.02
770,2024-04-10,11,7,4,4,479.25,69.07
771,2024-04-10,6,24,4,4,348.01,59.36
772,2024-04-10,194,18,5,6,96.29,125.95
773,2024-04-10,149,19,3,4,284.21,76.27
774,2024-04-10,166,3,1,2,133.31,78.24
775,2024-04-10,217,22,4,3,306.67,55.26
776,2024-04-11,65,3,5,6,133.31,78.24
777,2024-04-11,239,14,3,1,248.64,22.76
778,2024-04-11,244,24,2,4,348.01,59.36
779,2024-04-11,33,20,2,3,172.95,87.87
780,2024-04-12,120,4,3,1,300.97,58.8
781,2024-04-12,187,4,5,4,300.97,58.8
782,2024-04-12,209,28,2,3,215.58,68.69
783,2024-04-12,210,29,2,2,45.04,126.36
784,2024-04-12,10,9,4,2,412.4,27.45
785,2024-04-13,235,4,1,1,300.97,58.8
786,2024-04-13,149,16,3,5,478.16,47.34
787,2024-04-13,5,1,5,6,324.8,105.02
788,2024-04-13,107,20,5,3,172.95,87.87
789,2024-04-14,214,8,5,3,331.43,105.62
790,2024-04-14,222,25,1,3,494.77,64.02
791,2024-04-14,200,3,2,5,133.31,78.24
792,2024-04-14,152,18,1,3,96.29,125.95
793,2024-04-14,155,14,3,2,248.64,22.76
794,2024-04-14,134,27,3,4,138.02,140.76
795,2024-04-14,127,17,2,4,252.54,51.1
796,2024-04-14,4,25,3,2,494.77,64.02
797,2024-04-14,234,19,1,5,284.21,76.27
798,2024-04-15,26,5,4,3,131.48,120.09
799,2024-04-15,70,19,1,2,284.21,76.27
800,2024-04-15,191,16,4,4,478.16,47.34
801,2024-04-15,198,27,4,5,138.02,140.76
802,2024-04-15,44,30,1,1,139.33,10.04
803,2024-04-15,225,18,2,5,96.29,125.95
804,2024-04-15,48,30,5,2,139.33,10.04
805,2024-04-15,21,13,4,5,405.4,102.7
806,2024-04-15,168,15,5,1,90.15,54.48
807,2024-04-15,32,8,5,5,331.43,105.62
808,2024-04-15,54,18,3,3,96.29,125.95
809,2024-04-16,54,17,3,6,252.54,51.1
810,2024-04-16,160,19,1,4,284.21,76.27
811,2024-04-16,217,3,4,6,133.31,78.24
812,2024-04-16,237,8,4,6,331.43,105.62
813,2024-04-16,11,28,4,6,215.58,68.69
814,2024-04-16,82,25,4,6,494.77,64.02
815,2024-04-16,132,14,5,4,248.64,22.76
816,2024-04-16,13,18,5,5,96.29,125.95
817,2024-04-16,97,21,4,2,101.64,31.2
818,2024-04-16,220,15,4,3,90.15,54.48
819,2024-04-16,139,4,1,5,300.97,58.8
820,2024-04-16,93,18,2,1,96.29,125.95
821,2024-04-17,127,28,2,2,215.58,68.69
822,2024-04-17,90,13,1,2,405.4,102.7
823,2024-04-17,26,8,4,3,331.43,105.62
824,2024-04-17,165,8,5,4,331.43,105.62
825,2024-04-18,194,15,5,1,90.15,54.48
826,2024-04-18,210,25,2,3,494.77,64.02
827,2024-04-18,21,25,4,3,494.77,64.02
828,2024-04-18,183,13,5,4,405.4,102.7
829,2024-04-18,49,14,5,6,248.64,22.76
830,2024-04-19,212,5,4,1,131.48,120.09
831,2024-04-19,178,25,5,4,494.77,64.02
832,2024-04-19,79,8,4,2,331.43,105.62
833,2024-04-19,127,30,2,2,139.33,10.04
834,2024-04-19,100,6,4,3,497.78,68.34
835,2024-04-19,52,21,5,2,101.64,31.2
836,2024-04-20,209,8,2,4,331.43,105.62
837,2024-04-20,222,24,1,4,348.01,59.36
838,2024-04-20,237,26,4,5,255.64,133.06
839,2024-04-20,205,18,2,5,96.29,125.95
840,2024-04-21,92,23,3,1,51.51,19.97
841,2024-04-21,61,7,4,6,479.25,69.07
842,2024-04-21,161,30,2,5,139.33,10.04
843,2024-04-22,214,23,5,1,51.51,19.97
844,2024-04-22,207,22,4,1,306.67,55.26
845,2024-04-22,247,15,4,5,90.15,54.48
846,2024-04-22,124,8,4,3,331.43,105.62
847,2024-04-22,34,22,4,4,306.67,55.26
848,2024-04-22,193,18,2,6,96.29,125.95
849,2024-04-22,215,18,2,4,96.29,125.95
850,2024-04-22,206,1,4,1,324.8,105.02
851,2024-04-23,99,9,2,3,412.4,27.45
852,2024-04-23,80,1,4,3,324.8,105.02
853,2024-04-23,104,12,1,5,132.74,130.55
854,2024-04-23,75,18,2,2,96.29,125.95
855,2024-04-23,9,15,5,3,90.15,54.48
856,2024-04-23,114,29,3,3,45.04,126.36
857,2024-04-23,57,26,1,1,255.64,133.06
858,2024-04-23,225,9,2,6,412.4,27.45
859,2024-04-23,126,23,1,6,51.51,19.97
860,2024-04-23,232,16,4,3,478.16,47.34
861,2024-04-24,241,11,2,3,109.72,75.28
862,2024-04-24,134,4,3,3,300.97,58.8
863,2024-04-24,35,4,5,2,300.97,58.8
864,2024-04-24,198,24,4,4,348.01,59.36
865,2024-04-24,136,11,5,3,109.72,75.28
866,2024-04-24,124,27,4,3,138.02,140.76
867,2024-04-24,37,16,5,5,478.16,47.34
868,2024-04-24,6,16,4,2,478.16,47.34
869,2024-04-24,172,8,3,5,331.43,105.62
870,2024-04-24,170,19,5,6,284.21,76.27
871,2024-04-24,59,19,3,6,284.21,76.27
872,2024-04-24,85,14,3,5,248.64,22.76
873,2024-04-25,147,14,3,5,248.64,22.76
874,2024-04-25,195,9,3,3,412.4,27.45
875,2024-04-25,128,22,3,1,306.67,55.26
876,2024-04-25,206,17,4,1,252.54,51.1
877,2024-04-25,129,4,4,6,300.97,58.8
878,2024-04-25,151,28,1,5,215.58,68.69
879,2024-04-25,180,4,2,3,300.97,58.8
880,2024-04-25,19,7,2,3,479.25,69.07
881,2024-04-25,121,27,1,5,138.02,140.76
882,2024-04-25,143,20,1,5,172.95,87.87
883,2024-04-25,250,2,5,3,247.83,148.51
884,2024-04-26,189,16,2,2,478.16,47.34
885,2024-04-26,208,22,2,3,306.67,55.26
886,2024-04-26,111,2,4,1,247.83,148.51
887,2024-04-26,82,3,4,5,133.31,78.24
888,2024-04-26,53,12,3,1,132.74,130.55
889,2024-04-26,198,29,4,5,45.04,126.36
890,2024-04-26,143,30,1,2,139.33,10.04
891,2024-04-26,205,22,2,1,306.67,55.26
892,2024-04-26,96,17,3,6,252.54,51.1
893,2024-04-26,183,15,5,1,90.15,54.48
894,2024-04-26,80,29,4,6,45.04,126.36
895,2024-04-26,40,9,1,2,412.4,27.45
896,2024-04-27,95,18,1,1,96.29,125.95
897,2024-04-27,246,22,4,6,306.67,55.26
898,2024-04-27,196,11,3,6,109.72,75.28
899,2024-04-27,27,9,1,2,412.4,27.45
900,2024-04-27,225,1,2,1,324.8,105.02
901,2024-04-27,55,5,5,6,131.48,120.09
902,2024-04-28,59,19,3,2,284.21,76.27
903,2024-04-28,223,25,5,2,494.77,64.02
904,2024-04-28,223,5,5,6,131.48,120.09
905,2024-04-28,230,3,4,6,133.31,78.24
906,2024-04-28,246,19,4,4,284.21,76.27
907,2024-04-28,34,3,4,4,133.31,78.24
908,2024-04-29,78,5,1,3,131.48,120.09
909,2024-04-29,76,3,4,3,133.31,78.24
910,2024-04-29,111,27,4,6,138.02,140.76
911,2024-04-29,72,17,2,3,252.54,51.1
912,2024-04-29,161,17,2,1,252.54,51.1
913,2024-04-29,88,12,5,2,132.74,130.55
914,2024-04-30,15,30,1,6,139.33,10.04
915,2024-04-30,203,17,3,6,252.54,51.1
916,2024-04-30,25,30,1,2,139.33,10.04
917,2024-04-30,194,10,5,1,284.96,70.7
918,2024-04-30,189,16,2,6,478.16,47.34
919,2024-04-30,100,2,4,2,247.83,148.51
920,2024-04-30,240,29,3,5,45.04,126.36
921,2024-04-30,157,4,1,4,300.97,58.8
922,2024-04-30,110,14,4,2,248.64,22.76
923,2024-05-01,187,5,5,1,131.48,120.09
924,2024-05-01,18,16,5,5,478.16,47.34
925,2024-05-01,168,16,5,1,478.16,47.34
926,2024-05-01,24,12,1,4,132.74,130.55
927,2024-05-01,236,25,3,2,494.77,64.02
928,2024-05-01,146,30,4,6,139.33,10.04
929,2024-05-01,184,17,5,6,252.54,51.1
930,2024-05-02,109,21,3,4,101.64,31.2
931,2024-05-02,155,30,3,2,139.33,10.04
932,2024-05-02,42,30,2,4,139.33,10.04
933,2024-05-03,88,10,5,4,284.96,70.7
934,2024-05-03,83,1,5,5,324.8,105.02
935,2024-05-03,91,25,3,1,494.77,64.02
936,2024-05-03,214,18,5,5,96.29,125.95
937,2024-05-03,156,12,1,5,132.74,130.55
938,2024-05-03,37,25,5,3,494.77,64.02
939,2024-05-03,163,7,4,3,479.25,69.07
940,2024-05-03,21,27,4,1,138.02,140.76
941,2024-05-03,128,3,3,2,133.31,78.24
942,2024-05-03,104,11,1,2,109.72,75.28
943,2024-05-03,200,10,2,2,284.96,70.7
944,2024-05-04,46,16,3,4,478.16,47.34
945,2024-05-04,224,13,5,5,405.4,102.7
946,2024-05-04,75,23,2,4,51.51,19.97
947,2024-05-04,214,2,5,3,247.83,148.51
948,2024-05-04,246,17,4,3,252.54,51.1
949,2024-05-04,231,20,4,6,172.95,87.87
950,2024-05-04,15,5,1,1,131.48,120.09
951,2024-05-04,122,29,5,6,45.04,126.36
952,2024-05-04,222,25,1,4,494.77,64.02
953,2024-05-05,244,17,2,2,252.54,51.1
954,2024-05-05,155,20,3,1,172.95,87.87
955,2024-05-05,179,14,3,3,248.64,22.76
956,2024-05-05,55,23,5,5,51.51,19.97
957,2024-05-05,135,27,4,5,138.02,140.76
958,2024-05-05,156,21,1,5,101.64,31.2
959,2024-05-05,15,18,1,6,96.29,125.95
960,2024-05-05,179,5,3,1,131.48,120.09
961,2024-05-05,175,1,3,2,324.8,105.02
962,2024-05-05,5,16,5,1,478.16,47.34
963,2024-05-05,186,25,2,6,494.77,64.02
964,2024-05-06,156,12,1,5,132.74,130.55
965,2024-05-06,11,2,4,1,247.83,148.51
966,2024-05-06,140,24,5,6,348.01,59.36
967,2024-05-07,219,16,2,1,478.16,47.34
968,2024-05-07,244,14,2,1,248.64,22.76
969,2024-05-07,23,6,1,5,497.78,68.34
970,2024-05-07,75,11,2,2,109.72,75.28
971,2024-05-07,60,8,3,1,331.43,105.62
972,2024-05-07,177,3,5,6,133.31,78.24
973,2024-05-07,228,18,1,3,96.29,125.95
974,2024-05-07,128,6,3,6,497.78,68.34
975,2024-05-07,163,17,4,5,252.54,51.1
976,2024-05-07,187,10,5,5,284.96,70.7
977,2024-05-08,5,26,5,3,255.64,133.06
978,2024-05-08,4,18,3,3,96.29,125.95
979,2024-05-08,181,22,3,4,306.67,55.26
980,2024-05-08,120,19,3,6,284.21,76.27
981,2024-05-08,146,6,4,1,497.78,68.34
982,2024-05-08,43,25,5,6,494.77,64.02
983,2024-05-08,140,19,5,3,284.21,76.27
984,2024-05-08,118,22,2,2,306.67,55.26
985,2024-05-08,201,9,1,2,412.4,27.45
986,2024-05-09,69,16,1,3,478.16,47.34
987,2024-05-09,42,28,2,1,215.58,68.69
988,2024-05-09,48,8,5,6,331.43,105.62
989,2024-05-09,6,30,4,6,139.33,10.04
990,2024-05-09,52,25,5,4,494.77,64.02
991,2024-05-09,105,5,3,6,131.48,120.09
992,2024-05-09,214,7,5,5,479.25,69.07
993,2024-05-09,242,15,3,6,90.15,54.48
994,2024-05-10,246,3,4,4,133.31,78.24
995,2024-05-10,6,14,4,5,248.64,22.76
996,2024-05-10,7,21,2,2,101.64,31.2
997,2024-05-11,133,29,5,5,45.04,126.36
998,2024-05-11,70,21,1,4,101.64,31.2
999,2024-05-11,117,3,3,5,133.31,78.24
1000,2024-05-12,213,3,3,5,133.31,78.24
1001,2024-05-12,155,14,3,4,248.64,22.76
1002,2024-05-12,141,13,1,4,405.4,102.7
1003,2024-05-12,250,25,5,4,494.77,64.02
1004,2024-05-13,45,13,4,5,405.4,102.7
1005,2024-05-13,222,18,1,6,96.29,125.95
1006,2024-05-13,173,20,4,4,172.95,87.87
1007,2024-05-13,40,27,1,4,138.02,140.76
1008,2024-05-13,9,17,5,6,252.54,51.1
1009,2024-05-13,207,13,4,4,405.4,102.7
1010,2024-05-13,19,9,2,6,412.4,27.45
1011,2024-05-13,74,30,4,3,139.33,10.04
1012,2024-05-13,117,25,3,3,494.77,64.02
1013,2024-05-13,247,2,4,6,247.83,148.51
1014,2024-05-14,248,17,1,5,252.54,51.1
1015,2024-05-14,150,12,3,2,132.74,130.55
1016,2024-05-14,222,9,1,1,412.4,27.45
1017,2024-05-15,138,15,5,3,90.15,54.48
1018,2024-05-15,121,23,1,3,51.51,19.97
1019,2024-05-15,15,7,1,2,479.25,69.07
1020,2024-05-15,145,26,5,4,255.64,133.06
1021,2024-05-15,192,7,3,5,479.25,69.07
1022,2024-05-15,172,5,3,1,131.48,120.09
1023,2024-05-15,177,6,5,4,497.78,68.34
1024,2024-05-15,205,19,2,6,284.21,76.27
1025,2024-05-15,59,1,3,4,324.8,105.02
1026,2024-05-15,153,18,5,6,96.29,125.95
1027,2024-05-15,172,8,3,6,331.43,105.62
1028,2024-05-15,51,29,1,6,45.04,126.36
1029,2024-05-16,40,27,1,1,138.02,140.76
1030,2024-05-16,92,2,3,4,247.83,148.51
1031,2024-05-16,201,27,1,4,138.02,140.76
1032,2024-05-16,12,6,2,3,497.78,68.34
1033,2024-05-17,57,23,1,3,51.51,19.97
1034,2024-05-17,40,4,1,6,300.97,58.8
1035,2024-05-17,142,30,2,1,139.33,10.04
1036,2024-05-17,103,2,2,1,247.83,148.51
1037,2024-05-17,82,16,4,2,478.16,47.34
1038,2024-05-17,161,4,2,4,300.97,58.8
1039,2024-05-17,53,16,3,3,478.16,47.34
1040,2024-05-17,211,24,4,4,348.01,59.36
1041,2024-05-18,142,1,2,6,324.8,105.02
1042,2024-05-18,227,15,5,6,90.15,54.48
1043,2024-05-18,191,18,4,5,96.29,125.95
1044,2024-05-18,46,8,3,4,331.43,105.62
1045,2024-05-19,116,24,4,5,348.01,59.36
1046,2024-05-19,157,15,1,3,90.15,54.48
1047,2024-05-19,112,8,4,2,331.43,105.62
1048,2024-05-19,224,11,5,4,109.72,75.28
1049,2024-05-19,74,25,4,3,494.77,64.02
1050,2024-05-19,8,9,2,5,412.4,27.45
1051,2024-05-19,37,3,5,2,133.31,78.24
1052,2024-05-20,247,18,4,3,96.29,125.95
1053,2024-05-20,161,8,2,3,331.43,105.62
1054,2024-05-20,229,6,3,2,497.78,68.34
1055,2024-05-20,131,15,2,6,90.15,54.48
1056,2024-05-20,199,22,1,4,306.67,55.26
1057,2024-05-20,52,12,5,1,132.74,130.55
1058,2024-05-20,221,13,4,4,405.4,102.7
1059,2024-05-20,106,19,3,6,284.21,76.27
1060,2024-05-21,234,28,1,5,215.58,68.69
1061,2024-05-21,29,21,3,5,101.64,31.2
1062,2024-05-21,85,19,3,4,284.21,76.27
1063,2024-05-21,26,7,4,3,479.25,69.07
1064,2024-05-21,15,1,1,3,324.8,105.02
1065,2024-05-21,96,20,3,3,172.95,87.87
1066,2024-05-21,219,13,2,6,405.4,102.7
1067,2024-05-21,92,13,3,3,405.4,102.7
1068,2024-05-21,148,25,3,1,494.77,64.02
1069,2024-05-22,173,20,4,1,172.95,87.87
1070,2024-05-22,139,2,1,5,247.83,148.51
1071,2024-05-22,192,26,3,2,255.64,133.06
1072,2024-05-23,166,2,1,3,247.83,148.51
1073,2024-05-23,88,17,5,3,252.54,51.1
1074,2024-05-23,201,17,1,3,252.54,51.1
1075,2024-05-24,63,7,1,4,479.25,69.07
1076,2024-05-24,94,22,5,2,306.67,55.26
1077,2024-05-24,6,27,4,2,138.02,140.76
1078,2024-05-24,102,2,5,3,247.83,148.51
1079,2024-05-24,186,25,2,4,494.77,64.02
1080,2024-05-24,19,11,2,2,109.72,75.28
1081,2024-05-24,90,19,1,4,284.21,76.27
1082,2024-05-24,128,17,3,5,252.54,51.1
1083,2024-05-24,137,2,2,1,247.83,148.51
1084,2024-05-24,118,16,2,2,478.16,47.34
1085,2024-05-25,66,26,4,4,255.64,133.06
1086,2024-05-25,53,23,3,4,51.51,19.97
1087,2024-05-25,40,8,1,2,331.43,105.62
1088,2024-05-25,184,2,5,2,247.83,148.51
1089,2024-05-25,97,3,4,2,133.31,78.24
1090,2024-05-25,49,16,5,3,478.16,47.34
1091,2024-05-25,63,1,1,4,324.8,105.02
1092,2024-05-25,144,23,5,2,51.51,19.97
1093,2024-05-25,192,20,3,5,172.95,87.87
1094,2024-05-25,113,4,4,6,300.97,58.8
1095,2024-05-26,156,2,1,6,247.83,148.51
1096,2024-05-26,138,23,5,4,51.51,19.97
1097,2024-05-26,76,29,4,3,45.04,126.36
1098,2024-05-27,216,9,3,2,412.4,27.45
1099,2024-05-27,149,6,3,4,497.78,68.34
1100,2024-05-27,248,12,1,6,132.74,130.55
1101,2024-05-27,154,13,2,4,405.4,102.7
1102,2024-05-27,109,14,3,3,248.64,22.76
1103,2024-05-27,67,16,5,3,478.16,47.34
1104,2024-05-27,59,4,3,4,300.97,58.8
1105,2024-05-27,110,12,4,5,132.74,130.55
1106,2024-05-27,246,28,4,3,215.58,68.69
1107,2024-05-27,82,5,4,1,131.48,120.09
1108,2024-05-28,75,1,2,3,324.8,105.02
1109,2024-05-28,46,21,3,6,101.64,31.2
1110,2024-05-28,163,16,4,2,478.16,47.34
1111,2024-05-29,219,14,2,3,248.64,22.76
